customerID,SeniorCitizen,tenure,Contract,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
6440-DKQGE,0.0,-0.10183268761203544,2,-0.013027615746847658,-0.15851874246648598,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
3466-BYAVD,0.0,-0.7137379296438388,1,0.15328338351989654,-0.5373088355126443,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True
3780-YVMFA,0.0,-0.9992937092586803,1,0.12168429365921504,-0.7610180157340113,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False
3874-EQOEP,0.0,-1.0400873920608005,1,1.0014694797802919,-0.7208028657938128,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
1679-JRFBR,0.0,1.5299146244727735,2,1.4388674078518293,2.4889308322033386,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False
9073-ZZIAY,0.0,1.2035651620558117,3,0.705435901085487,1.290947325537176,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
3077-RSNTJ,0.0,-1.0808810748629207,1,-1.5031741691768754,-0.9599318978024528,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
6551-GNYDG,0.0,-0.754531612445959,1,0.5324724618480734,-0.5013953609637453,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
9167-APMXZ,0.0,-0.42818215002899723,1,0.6405746113714572,-0.20616806987780167,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2749-CTKAJ,0.0,-0.42818215002899723,2,-1.4882061792428687,-0.824748991146646,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
6371-NZYEG,0.0,-0.6729442468417185,3,-0.021343165710184867,-0.5582215958764996,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7554-NEWDD,0.0,-0.9177063436544399,3,-1.3036009700567823,-0.899002526362613,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
8992-VONJD,0.0,-0.7953252952480793,1,-0.29575631450031276,-0.6726902810326649,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0867-MKZVY,0.0,-0.5097695156332377,1,0.5823657616280967,-0.3074670103744507,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4482-EWFMI,0.0,-1.2440558060714018,1,0.1599358234905664,-0.9503579125725866,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4648-YPBTM,0.0,0.8364220168367297,3,0.2996370628746316,0.7363620981665848,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False
2907-ILJBN,0.0,-0.8769126608523197,2,-1.4732381893088615,-0.9068117216883563,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
6345-FZOQH,0.0,1.4891209416706532,3,-1.4965217292062059,-0.4084571126378781,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
3376-BMGFE,0.0,-1.1624684404671612,1,0.1998504633145851,-0.889560900375556,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5997-OPVFA,0.0,1.611501990077014,3,0.8035593906528662,1.7494397426282804,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
3445-HXXGF,1.0,1.0403904308473308,1,-0.6516618529311454,0.159694937120657,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False
1159-WFSGR,0.0,-0.6729442468417185,1,-1.4798906292795313,-0.86820694253567,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
7654-YWJUF,0.0,0.42848518881552744,2,0.6439008313567919,0.5515003557097211,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1875-QIVME,0.0,-1.2440558060714018,1,1.3141341584017712,-0.9028850641516831,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False
6727-IOTLZ,0.0,-0.754531612445959,3,0.5673977716940897,-0.48862269403265646,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0691-JVSYA,0.0,0.8364220168367297,2,0.9964801498022894,1.1960678083167735,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False
5918-VUKWP,0.0,-0.02024532200779499,2,-1.4749012993015291,-0.721222003396042,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1744-JHKYS,0.0,0.061342043596445454,1,-1.3368631699101312,-0.6657855405327844,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
2656-FMOKZ,1.0,-0.7137379296438388,1,0.3179312727939734,-0.5045278630435632,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2070-FNEXE,1.0,-1.0400873920608005,1,0.38445567250067103,-0.7878207624028764,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5947-SGKCL,0.0,-0.7137379296438388,1,1.3457332482624522,-0.32207064683106684,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False
3712-PKXZA,0.0,1.1627714792536914,2,-1.4749012993015291,-0.4576285713414997,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
6317-YPKDH,0.0,-1.2848494888735218,1,-1.1622366206800498,-0.9967939469248179,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6582-OIVSP,0.0,-1.2848494888735218,1,-0.6516618529311454,-0.9900215656677466,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9367-WXLCH,0.0,-0.9992937092586803,1,0.652216381320129,-0.7176483038401933,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5524-KHNJP,0.0,0.020548360794325232,2,0.32790993274997793,0.07238195661418144,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False
1918-ZBFQJ,0.0,-0.7953252952480793,1,0.4775898320900477,-0.5195506371024086,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
1024-GUALD,0.0,-1.2848494888735218,1,-1.3335369499247967,-0.9990661139263759,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4827-USJHP,0.0,-0.5097695156332377,1,-0.43545755388437796,-0.5582877754979042,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
8167-GJLRN,0.0,-1.2032621232692815,1,-1.1472686307460431,-0.9737634386760152,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0956-SYCWG,0.0,-0.7953252952480793,2,-1.504837279169543,-0.9020026691996218,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
8017-UVSZU,0.0,0.3061041404091668,1,-0.2757989945883034,0.03964510389270331,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
7100-FQPRV,0.0,0.42848518881552744,2,0.23311266316793391,0.39006619923008756,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False
2472-OVKUP,0.0,-1.0808810748629207,1,0.8684206803668965,-0.7757319515596351,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False
2984-RGEYA,0.0,1.4891209416706532,3,-1.501511059184208,-0.4031848027993112,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
9680-NIAUV,0.0,1.611501990077014,3,1.49042381762452,2.57661883056444,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False
2146-EGVDT,0.0,1.081184113649451,3,-1.5164790491182152,-0.48379158167012026,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
2604-IJPDU,0.0,-0.5097695156332377,1,1.0530258895529825,-0.1710046310381548,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
9178-JHUVJ,0.0,-0.3465947844247568,3,-1.3568204898221405,-0.7508484139115036,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
6168-YBYNP,0.0,1.081184113649451,1,1.545306447382545,1.8664894330192254,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False
7255-SSFBC,0.0,1.611501990077014,3,1.5752424272505592,2.537947871790349,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
3645-DEYGF,0.0,-1.2848494888735218,1,-1.4682488593308594,-1.0008529637043002,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
9323-HGFWY,0.0,-0.22421373601839611,2,1.230978658768399,0.17290880152777663,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,False,False
8544-GOQSH,0.0,-0.754531612445959,1,0.5041995919727267,-0.5192638587429886,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
3363-DTIVD,0.0,1.5707083072748937,3,1.352385688233122,2.257280097413419,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
7018-WBJNK,0.0,-0.7953252952480793,1,0.4459907422293662,-0.553831680989994,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
9142-KZXOP,0.0,0.4692788716176477,1,0.1316629536152196,0.2954734603691052,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7674-YTAFD,0.0,0.020548360794325232,2,0.500873371987392,0.17454123218909012,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
6348-SNFUS,0.0,1.611501990077014,3,-0.31405052441965453,0.8338446804955681,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False
1285-OKIPP,0.0,-1.2848494888735218,1,0.4992102619947246,-0.9747561329970843,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
7825-ECJRF,0.0,-0.5505631984353578,1,1.3873109980791383,-0.15653335382434783,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False
1347-KTTTA,0.0,1.2851525276600522,2,1.2492728686877408,1.9257643139239502,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
7841-TZDMQ,0.0,-1.2440558060714018,1,-0.6283783130338011,-0.9727266246073432,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
4195-NZGTA,0.0,-1.2848494888735218,1,-1.3185689599907895,-0.9988675750621622,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
